"","SampleID","PLFA_ID","Remove.SH","Remove.SHMI","Index","Cornell_ID","State","Site","Cluster","Trt","Field_ID","Collection_Date","Plant_Stage","Latitude","Longitude","Upper","Lower","Current_Land_Use","Cover_Type","Cover_Crop","Crop_Rotation","System_Years","Notes","Start_Date","Cover_0_Planting","Cover_0_Harvest","Crop_1_Planting","Crop_1_Harvest","Cover_1_Planting","Cover_1_Harvest","Crop_2_Planting","Crop_2_Harvest","Cover_2_Planting","Cover_2_Harvest","Crop_3_Planting","Crop_3_Harvest","Cover_3_Planting","Cover_3_Harvest","Stop_Date","Cover_Roots","Crop_Roots","All_Roots","Current_Crop","Previous_Crop","Tillage_Type","Depth","Tillage_Start","Planter Type","Planter_Start","Removal_Type","Residue_Retained","Fertilizer_Type","N_Annual_Rate","P_Annual_Rate","K_Annual_Rate","Fertilizer_Applications_per_Year","Irrigation_Type","Annual_Rate","Irrigation_Applications_per_Year","Grazing_Type","Stocking_Rate","Animal_Type","Rest_Period","Yield_Type","Yield","Units","C Saturation Deficit","texture_class","sand","silt","clay","water_cap","water_capacity_rating","agg_stab","aggregate_stability_rating","SOM","organic_matter_rating","ace","ace_soil_protein_index_rating","resp","respiration_rating","activeC","active_carbon_rating","ph","ph_rating","p","p_rating","k","k_rating","mg","fe","mn","zn","minor_elements_rating","beta_glucosidase","PLFA","DNA","qPCR","root","rich","dist","ClimateZ","acidity","BSk","Cfa","Csa","Csb","Dfa","Dfb","Dfc","SH","SH_rating","SH_bin","SOM.pred","SOM.corr","SOM.resid","activeC.pred","activeC.corr","activeC.resid","resp.pred","resp.corr","resp.resid","qPCR.pred","qPCR.corr","qPCR.resid","agg_stab.pred","agg_stab.corr","agg_stab.resid","ace.pred","ace.corr","ace.resid","water_cap.pred","water_cap.corr","water_cap.resid","clay.bt","SOM.bt","activeC.bt","resp.bt","qPCR.bt","agg_stab.bt","ace.bt","water_cap.bt","root_bin","rich_bin","dist_bin","SHMI","SHMI_bin","SHMI2","SHMI2_rating","SHMI2_bin","Axis1","Axis2"
"295","NRCS327","SHI-0327","No","No",327,"QPP591","TX","TX3","TX3_RO","RO","RO-2A","42830","in-season",33.55148,-97.90404,0,15,"rangeland","perennial","None","Rangeland",1,"0",2015-04-06,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2015-04-06,2017-04-05,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2017-04-05,0,100,100,"Rangeland","Rangeland","None","0",0,"0",0,"0",0,"0",0,0,0,0,"0",0,0,"0",0,"0",0,"0",0,"0",20.38599820162,"sandy loam",69.23161067,19.29875987,-0.973574984963387,-1.13251901940351,47.30679923,-0.183518301743015,11.98607339,-1.52613026625233,24.20737336,-0.520434236310071,12.2807601,0.126573337947446,25.33148399,-1.13230890481948,18.02497862,-0.109452165740213,100,0.914914428,28.58756095,103.2096444,100,130.4254533,3.035257189,7.253915732,0.54416479,100,66,-0.474040101264991,754.482841771857,-2.59662112375574,100,3,4,"Cfa",0.109452165740213,0,1,0,0,0,0,0,-0.490919551484261,9.57792207792208,"very low",-1.09396875694411,2.56393673959075,-0.432161509308219,-0.420218428204306,318.463409284511,-0.712090476615178,-0.075104745742362,0.414262473240947,0.201678083689808,-0.670949230167954,298244034.010341,-1.92567189358779,0.439540137956397,8.92871483225324,-0.623058439699413,-0.027216313215074,3.37460825919326,-0.493217923094997,-1.08914284770137,0.235170173022679,-0.043376171702137,11.46962946,1.440281996,267.1172853,0.40077158,1.79e+08,12.95928487,3.33627022,0.155608607,1.1302204584626,1.18455750669613,1.32776414534539,12,5,0.932650625890248,100,"very high",0.144903721694557,0.58193725885342
"296","NRCS328","SHI-0328","No","No",328,"QPP592","TX","TX3","TX3_RO","RO","RO-2B","42830","in-season",33.55148,-97.90404,0,15,"rangeland","perennial","None","Rangeland",1,"0",2015-04-06,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2015-04-06,2017-04-05,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2017-04-05,0,100,100,"Rangeland","Rangeland","None","0",0,"0",0,"0",0,"0",0,0,0,0,"0",0,0,"0",0,"0",0,"0",0,"0",18.95611372835,"sandy loam",76.18647843,15.81228798,-1.39309924283903,-1.54617844004698,33.90420617,-0.227913650834051,11.58717263,-1.58900210429929,22.19342131,0.14198915658155,20.48497437,0.00357261347706512,23.11612946,-0.677165563229703,26.2960731,-0.701159852072633,77.49654,1.136864615,34.43395084,88.8699173,100,107.928931,15.1009551,8.718972577,1.052516852,100,82,-0.394483368672388,1869.66901215566,-0.947058835167603,100,3,4,"Cfa",0.701159852072633,0,1,0,0,0,0,0,-0.108284733703584,39.4480519480519,"low",-1.40227722671331,2.87225988233279,-0.186724877585974,-0.573229184263533,410.739741079816,-0.10393637896617,-0.296923952754308,0.432605705959926,0.300496566231373,-0.787699760973687,1143560669.38111,-0.159359074193917,0.508067633791688,8.07961747602192,-0.735981284625738,-0.0729258068209198,4.68385543846519,0.21491496340247,-1.60447204939525,0.244412915825209,0.0582936093482731,8.001233595,1.38745828,323.1511588,0.379491673,627999999.999999,12.49476363,4.514520959,0.13301987,1.1302204584626,1.18455750669613,1.32776414534539,12,5,0.932650625890248,100,"very high",0.139784166711688,0.587038716106914
"297","NRCS329","SHI-0329","No","No",329,"QPP593","TX","TX3","TX3_RO","RO","RO-2C","42830","in-season",33.55148,-97.90404,0,15,"rangeland","perennial","None","Rangeland",1,"0",2015-04-06,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2015-04-06,2017-04-05,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2017-04-05,0,100,100,"Rangeland","Rangeland","None","0",0,"0",0,"0",0,"0",0,0,0,0,"0",0,0,"0",0,"0",0,"0",0,"0",19.03039996769,"sandy loam",76.30265092,16.51913061,-1.49264808954413,-1.41681357265648,37.74457743,-0.559001370142928,9.198810387,-1.80215940127256,16.39494201,-0.0416166424796731,17.49825867,-0.0175005781228575,22.75770767,-0.649695294793472,26.90904165,-0.496618923463895,92.83914,0.921853664,28.77034736,89.21027715,100,84.29042647,3.555337653,7.590328947,0.62936211,100,69,-0.116492269365839,673.456493941036,-2.46403992946965,100,3,4,"Cfa",0.496618923463895,0,1,0,0,0,0,0,-0.235404790756538,28.0844155844156,"low",-1.47543569614331,2.69374927831129,-0.326723705129252,-0.609537083063717,421.847814762897,-0.040158211729755,-0.349559398310889,0.438609465392425,0.332058820188032,-0.81540347649367,368230363.41029,-1.64863645297598,0.52432851275143,5.87125517902271,-1.08332988289436,-0.0837722055368788,4.29797705478646,0.0421555630572057,-1.72675443650168,0.26888265223916,0.309940863845194,7.178218473,1.217316103,326.8867503,0.375945021,1.98e+08,9.44193771,4.128701041,0.139707258,1.1302204584626,1.18455750669613,1.32776414534539,12,5,0.932650625890248,100,"very high",0.155160046561445,0.588324005412524
"298","NRCS33","SHI-0033","No","No",33,"PP112","MN","MN1","MN1_6","6","J Johnson Plot 18","42509","post-harvest",45.68475,-95.8037,0,15,"cropland.annual","None","None | None | None","Soybean | Radish + Wheat + Oats | Soybean",3,"0",2013-05-20,1970-01-01,1970-01-01,2013-05-20,2013-10-01,1970-01-01,1970-01-01,2014-07-23,2015-04-01,1970-01-01,1970-01-01,2015-04-29,2015-10-01,1970-01-01,1970-01-01,2016-05-19,0,49.4063926940639,49.4063926940639,"Soybean","Radish + Wheat + Oats","No Till/ Direct Seed","0",2000,"Double-disc opener/planter",0,"None",100,"0",0,0,0,0,"None",0,0,"None",0,"0",0,"grain",2562.32151612536,"kg/ha",27.7228970166,"silt loam",21.28106319,52.26927801,0.838353623081734,0.242535612344542,94.187774,0.179924850726759,22.36294885,1.76739059625151,99.97691695,-0.474055248638742,17.39215852,1.35456332124932,59.99840021,1.66566310462441,97.45662081,2.35526602399508,0,11.86342945,100,114.3647614,100,2448.423498,0.270053851,22.44416847,0.278720678,100,123,1.97023850559446,25495.6258816422,1.85609247089111,49.4063926940639,1.333,3,"Dfb",-2.35526602399508,0,0,0,0,0,1,0,-0.0590929280066923,45.2922077922078,"medium",1.64509391943339,3.29160336444265,0.122296676818119,1.44045091724816,471.385308014172,0.225212187376242,1.72656710690122,0.320405047935844,-0.372003785651899,1.73545633395754,1415093426.97386,0.12063613693357,0.946295075570752,7.86277601779852,-0.766370224843993,-0.0492663908178108,3.47414765304774,-0.424788857820932,0.368758254067725,0.227897704469026,-0.126222641723183,26.4496588,6.151861575,861.2301067,0.675991708,5299999999.99999,17.32013226,3.402022536,0.26209769,-1.19977248667568,0.22400860565358,0.42000702556844,7,3,-0.241260287979099,37.6865671641791,"low",0.158390771340713,-0.0735263487604049
"299","NRCS330","SHI-0330","No","No",330,"QPP594","TX","TX3","TX3_RO","RO","RO-3A","42830","in-season",33.51914,-97.89942,0,15,"rangeland","perennial","None","Rangeland",1,"0",2015-04-06,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2015-04-06,2017-04-05,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2017-04-05,0,100,100,"Rangeland","Rangeland","None","0",0,"0",0,"0",0,"0",0,0,0,0,"0",0,0,"0",0,"0",0,"0",0,"0",21.90370706566,"sandy loam",60.90972655,30.84944925,-1.3641192550205,-0.120966507199772,85.35026039,-0.722369966403173,8.324791181,-1.09431492175958,41.90978971,0.532381955439317,29.88705884,-0.40474014186508,17.16088106,-0.822120786379941,23.29010353,-1.23150525982243,37.71537,1.145126596,34.65157965,95.36949201,100,89.68437812,29.28716331,15.49409581,1.289381275,56,62,-0.803076419591409,2541.55557524732,-0.606120866521305,100,3,4,"Cfa",1.23150525982243,0,1,0,0,0,0,0,0.0778632561121881,60.0649350649351,"high",-1.38097982726493,3.52914734863673,0.28666490550535,-0.56265947401804,384.863226323534,-0.259461312361901,-0.281601077386685,0.358591527724949,-0.123139064478395,-0.779634842445041,1473190386.76278,0.173513975923736,0.503333876548191,5.12253856321921,-1.22570384295136,-0.0697682764921696,5.77873357693754,0.602150231931486,-1.56887402685599,0.413953157732662,1.44790751965622,8.240824198,1.836638549,304.1347342,0.315651952,814000000.000001,8.178315192,5.553219425,0.228352345,1.1302204584626,1.18455750669613,1.32776414534539,12,5,0.932650625890248,100,"very high",0.245950117756608,0.647586349427985
"300","NRCS331","SHI-0331","No","No",331,"QPP595","TX","TX3","TX3_RO","RO","RO-3B","42830","in-season",33.51914,-97.89942,0,15,"rangeland","perennial","None","Rangeland",1,"0",2015-04-06,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2015-04-06,2017-04-05,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2017-04-05,0,100,100,"Rangeland","Rangeland","None","0",0,"0",0,"0",0,"0",0,0,0,0,"0",0,0,"0",0,"0",0,"0",0,"0",22.14970269643,"sandy loam",60.96770623,30.19694626,-1.2922079277943,-0.206344837542751,82.63058888,-0.33777477246349,10.68741734,-1.58412135207066,22.34463326,-0.0734258507476656,17.04890773,-0.609457927149205,14.86121622,-1.88989076657003,10.07614171,-0.642719586755851,81.88014,0.835372481,26.49234653,68.61107759,94.0047992,69.52847018,6.687991814,14.5133608,0.752912128,100,52,-1.17303852361163,975.628605036486,-2.62632251477865,100,3,4,"Cfa",0.642719586755851,0,1,0,0,0,0,0,-0.491971624194812,9.25324675324675,"very low",-1.32813217700402,2.78305985891734,-0.255989175066638,-0.536431654430635,243.510094157327,-1.3534591121394,-0.24357869064494,0.321301080287122,-0.365879236504265,-0.759622446339232,311931560.245653,-1.86670006843942,0.491587468362031,7.42843907623515,-0.82936224082552,-0.0619331387371366,4.18833471263483,-0.011492712010529,-1.48054062024949,0.38756644779871,1.27419578270673,8.835347507,1.391515508,194.5550062,0.287278743,1.75e+08,11.4035407,4.067179849,0.221078377,1.1302204584626,1.18455750669613,1.32776414534539,12,5,0.932650625890248,100,"very high",0.343752740456916,0.577863996869
"301","NRCS332","SHI-0332","No","No",332,"QPP596","TX","TX3","TX3_RO","RO","RO-3C","42830","in-season",33.51914,-97.89942,0,15,"rangeland","perennial","None","Rangeland",1,"0",2015-04-06,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2015-04-06,2017-04-05,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2017-04-05,0,100,100,"Rangeland","Rangeland","None","0",0,"0",0,"0",0,"0",0,0,0,0,"0",0,0,"0",0,"0",0,"0",0,"0",22.35556527236,"sandy loam",58.66984954,29.73085627,-0.957891221707056,-0.488146329943159,72.40757491,-0.69562066683331,8.456675582,-1.06214829735771,43.4748784,0.464564795581302,27.87553168,0.00776694533527154,23.18818993,-0.723709119648613,25.28958012,-0.519995029590608,91.0857,1.010263824,31.09915938,127.6492657,100,98.47456503,1.384363513,14.02731314,0.731826869,100,81,-0.679800394624466,3550.46594518858,-0.736719213997889,100,3,4,"Cfa",0.519995029590608,0,1,0,0,0,0,0,-0.0713342621407755,42.6948051948052,"medium",-1.0824427558631,3.14928724515375,0.0202944585053908,-0.414498176207778,376.934987831508,-0.309210943440835,-0.0668121145936917,0.391654497226601,0.0745790599289633,-0.666584553630582,1223894241.13827,-0.0701346603673068,0.436978262210112,5.60266426384756,-1.13259892904342,-0.0255074802624552,5.42317987611026,0.490072275843758,-1.06987745113201,0.298070058628939,0.581731121188853,11.59929419,1.868562628,316.9190358,0.380201003,737000000.000001,8.37515334,5.347099289,0.198674511,1.1302204584626,1.18455750669613,1.32776414534539,12,5,0.932650625890248,100,"very high",0.360767994251371,0.625512702959332
"302","NRCS333","SHI-0333","No","No",333,"QPP558","TX","TX4","TX4_B","B","B-1A","42829","in-season",33.82409,-98.06892,0,15,"rangeland","perennial","None","Rangeland",1,"0",2015-04-05,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2015-04-05,2017-04-04,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2017-04-04,0,100,100,"Rangeland","Rangeland","None","0",0,"0",0,"0",0,"0",0,0,0,0,"0",0,0,"0",0,"0",0,"0",0,"0",22.22897530492,"sandy loam",58.00670294,28.6443991,-0.746265659990593,-1.09976677344411,48.4985426,0.199572588101231,16.49024598,-0.63349978417621,65.86044847,0.400241129742121,26.1326394,-0.0948052337063742,21.49362819,-0.213964614947981,38.64047211,-0.4820088571347,93.93504,1.110491603,33.73925932,92.13252915,100,194.9058346,2.55578218,8.713461251,0.537204618,100,86,-0.395267310030403,1940.30665306634,-1.25188160180052,100,3,4,"Cfa",0.4820088571347,0,1,0,0,0,0,0,0.1005327867741,62.6623376623377,"high",-0.926919083817919,3.53912753929231,0.293419299641709,-0.337313158674673,451.71704959509,0.123348543726692,0.0450827601415804,0.355904328574053,-0.139887993847955,-0.607690708522388,790758670.397103,-0.644190893278136,0.402410130506356,12.7554363004734,-0.202837542405125,-0.00244970212801532,5.16942556358665,0.402690831870137,-0.809923873406621,0.214188762789014,-0.289842900037485,13.34889796,2.326925996,392.2596026,0.363177077,4.98e+08,17.58634152,5.162584526,0.157553085,1.1302204584626,1.18455750669613,1.32776414534539,12,5,0.932650625890248,100,"very high",0.241824769071797,0.47069980612023
"303","NRCS334","SHI-0334","No","No",334,"QPP559","TX","TX4","TX4_B","B","B-1B","42829","in-season",33.82409,-98.06892,0,15,"rangeland","perennial","None","Rangeland",1,"0",2015-04-05,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2015-04-05,2017-04-04,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2017-04-04,0,100,100,"Rangeland","Rangeland","None","0",0,"0",0,"0",0,"0",0,0,0,0,"0",0,0,"0",0,"0",0,"0",0,"0",23.1460846072,"sandy loam",54.43026307,34.41490178,-1.01165133334648,-0.862815721728169,57.54273374,-0.954675856738453,7.33636336,-0.894362012687964,52.02480647,0.289070663241198,23.45864863,-0.29879588406797,18.51773173,-0.271555685224531,36.86628601,-0.401653492324125,100,1.395074376,41.23545413,101.7660369,100,170.1611863,3.907381494,10.16916818,1.001589943,100,89,-0.0744158911676885,982.384448883818,-2.47069427591919,100,3,4,"Cfa",0.401653492324125,0,1,0,0,0,0,0,-0.0492086809934537,45.9415584415584,"medium",-1.12195107378041,3.44259642928004,0.227589061092446,-0.43410580359369,459.187195307556,0.162550118369159,-0.0952372297303374,0.345846169313304,-0.203558654337633,-0.68154559927276,330892243.198021,-1.78914867664643,0.445759746849714,4.31227970566796,-1.40043560358817,-0.0313649424546898,4.94733545369864,0.320435605695888,-1.13591452740123,0.265152679052984,0.273098805673056,11.15483515,2.040620945,382.9206237,0.331257217,1.97e+08,6.622655325,4.866611323,0.172363588,1.1302204584626,1.18455750669613,1.32776414534539,12,5,0.932650625890248,100,"very high",0.380267460417912,0.465889646115563
"304","NRCS335","SHI-0335","No","No",335,"QPP560","TX","TX4","TX4_B","B","B-1C","42829","in-season",33.82409,-98.06892,0,15,"rangeland","perennial","None","Rangeland",1,"0",2015-04-05,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2015-04-05,2017-04-04,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2017-04-04,0,100,100,"Rangeland","Rangeland","None","0",0,"0",0,"0",0,"0",0,0,0,0,"0",0,0,"0",0,"0",0,"0",0,"0",23.76499285952,"loam",51.08441366,36.67414182,-0.880219107241584,-0.00882769999194014,88.5738126051464,0.541800496736398,32.4114944318903,-0.760209071418028,18.2575565243735,0.379098973565214,33.6151478636462,-0.0731005821445058,21.84060951,0.134854284365281,40.1600663635135,-0.407497518855802,100,1.14008201,34.51870021,117.7539395,100,195.8061773,1.78443142,9.566887874,0.642671417,100,105,-0.244095429924028,2577.56811007137,-1.10237619181863,100,3,4,"Cfa",0.407497518855802,0,1,0,0,0,0,0,0.300546541933106,77.5974025974026,"high",-1.02536150178772,3.49747647957578,0.265152430369688,-0.386169256637641,533.491718498445,0.521023541002922,-0.0257437698812408,0.370968910533026,-0.047356812263265,-0.644968972594656,911522973.602909,-0.457407219223973,0.424290854031373,16.4962413996083,0.117509642705024,-0.0170446728017137,5.15117394025523,0.396143646366927,-0.974467691171881,0.344775534293482,0.965639991179941,12.24144452,2.184965986,453.8968634,0.366723729,558000000.000001,22.78799253,5.10413481,0.238271072,1.1302204584626,1.18455750669613,1.32776414534539,12,5,0.932650625890248,100,"very high",0.280195036751557,0.17926497204242
"305","NRCS336","SHI-0336","No","No",336,"QPP561","TX","TX4","TX4_B","B","B-2A","42829","in-season",33.84099,-98.0593,0,15,"rangeland","perennial","None","Rangeland",1,"0",2015-04-05,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2015-04-05,2017-04-04,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2017-04-04,0,100,100,"Rangeland","Rangeland","None","0",0,"0",0,"0",0,"0",0,0,0,0,"0",0,0,"0",0,"0",0,"0",0,"0",21.30413195682,"sandy loam",65.03115028,24.14416187,-1.05158472227126,-0.462949507354015,73.37958027,0.128142664619766,15.48383525,-1.6002341566781,21.84868834,-0.369417824257491,13.61737541,-0.0731005821445058,21.84060951,-1.75931289396111,11.07404298,-0.331525173943986,100,0.963313632,29.86244437,116.7445806,100,113.3101222,0.678790302,9.344487287,0.336469654,100,73,-0.953200594247293,1096.12884746734,-2.33155930764323,100,3,4,"Cfa",0.331525173943986,0,1,0,0,0,0,0,-0.538027271965399,6.81818181818182,"very low",-1.15129813012095,2.54364765849258,-0.448936026557154,-0.448670487081431,247.91177635056,-1.31064240687968,-0.116351605116993,0.386247632148294,0.0432510229724874,-0.69265876917013,370968369.45856,-1.63890053847311,0.452282695384536,11.534569322533,-0.32414003076477,-0.03571590655617,3.61405003670341,-0.333701917701321,-1.18496733197502,0.314354221067931,0.722017824621002,10.82468785,1.378149111,205.4800246,0.366723729,2.19e+08,16.63428532,3.558146139,0.200581697,1.1302204584626,1.18455750669613,1.32776414534539,12,5,0.932650625890248,100,"very high",0.250865712820659,0.421377675679514
"306","NRCS337","SHI-0337","No","No",337,"QPP562","TX","TX4","TX4_B","B","B-2B","42829","in-season",33.84099,-98.0593,0,15,"rangeland","perennial","None","Rangeland",1,"0",2015-04-05,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2015-04-05,2017-04-04,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2017-04-04,0,100,100,"Rangeland","Rangeland","None","0",0,"0",0,"0",0,"0",0,0,0,0,"0",0,0,"0",0,"0",0,"0",0,"0",20.85470814145,"sandy loam",66.59472808,23.92237805,-1.21388312913492,-0.276196280735823,80.25508715,0.853225314015181,30.93935052,-1.35874942149368,30.27939753,0.0364512150836692,18.68176311,0.270775386939372,28.21012437,-1.34177213349752,15.23323821,-0.330064167311066,100,1.043826506,31.98323399,103.3239347,100,110.5831256,0.711322419,9.309565686,0.46149621,100,73,-0.656788900871044,610.6903788901,-3.18958536248016,100,3,4,"Cfa",0.330064167311066,0,1,0,0,0,0,0,-0.186094537300914,32.6298701298701,"low",-1.27057126517037,3.00217283674604,-0.0881781563233044,-0.50786468497398,302.638570918949,-0.833907448523535,-0.202165245768183,0.466288574404208,0.472940632707556,-0.737825228068612,199858725.556865,-2.45176013441155,0.478793447007676,20.1064032426172,0.374431867007505,-0.0533992177151927,4.39932561579274,0.0898504327988619,-1.38432912542351,0.36391559683172,1.10813284468768,9.482893871,1.586894762,244.703736,0.427016798,1.14e+08,28.55588534,4.286103879,0.215299918,1.1302204584626,1.18455750669613,1.32776414534539,12,5,0.932650625890248,100,"very high",0.191148959911755,0.473785697411656
"307","NRCS338","SHI-0338","No","No",338,"QPP563","TX","TX4","TX4_B","B","B-2C","42829","in-season",33.84099,-98.0593,0,15,"rangeland","perennial","None","Rangeland",1,"0",2015-04-05,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2015-04-05,2017-04-04,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2017-04-04,0,100,100,"Rangeland","Rangeland","None","0",0,"0",0,"0",0,"0",0,0,0,0,"0",0,0,"0",0,"0",0,"0",0,"0",20.83242393678,"sandy loam",66.6289819,22.35341248,-1.02825010666207,-0.264079314508736,80.67606303,0.575375343420587,23.46879851,-1.33005379340588,31.42433063,-0.094842946664785,16.75639638,0.032792771931358,23.62316988,-1.05017523201391,19.27741789,-0.606194420932862,84.61989,0.929190644,28.96361074,94.31314349,100,123.9771607,0.782401906,8.339883522,0.471648493,100,70,-0.419118389622453,8738.63610346971,0.676440911355324,100,3,4,"Cfa",0.606194420932862,0,1,0,0,0,0,0,-0.0818836748909288,41.2337662337662,"medium",-1.13414951595605,2.86033870005677,-0.195904277449827,-0.440159782134849,332.359050760931,-0.61001544987906,-0.104013663190658,0.402587227003365,0.136806435122016,-0.686164916413401,3640831578.7515,1.36260582776872,0.448471085581389,16.6181591611147,0.126904257839198,-0.0331734708257927,4.08974709259155,-0.0616694758389923,-1.15630389092727,0.335310504801488,0.892224576418537,11.01760562,1.612913559,276.4562642,0.384456984,2.16e+09,23.35962044,4.026572414,0.216291354,1.1302204584626,1.18455750669613,1.32776414534539,12,5,0.932650625890248,100,"very high",0.0557686997062911,0.0307756841483362
"308","NRCS339","SHI-0339","No","No",339,"QPP564","TX","TX4","TX4_B","B","B-3A","42829","in-season",33.84946,-98.04105,0,15,"rangeland","perennial","None","Rangeland",1,"0",2015-04-05,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2015-04-05,2017-04-04,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2017-04-04,0,100,100,"Rangeland","Rangeland","None","0",0,"0",0,"0",0,"0",0,0,0,0,"0",0,0,"0",0,"0",0,"0",0,"0",24.09608342666,"loam",48.98118556,34.97630113,-0.420455970239046,0.143501912800692,92.25055565,1.15361723065086,59.22635663,-0.591125589426854,24.39225694,0.316697231555104,24.08590146,0.193804962183584,26.63468419,-0.569129549902099,19.07406702,-0.44986671121047,96.34602,1.039506042,31.86942866,106.6109095,100,235.7278247,3.058345512,11.95057881,0.409222043,100,65,-0.152839108568406,7428.81541531482,0.240309156599649,100,3,4,"Cfa",0.44986671121047,0,1,0,0,0,0,0,0.121858077804697,65.2597402597403,"high",-0.687481470860972,3.25504230510595,0.0963558814341177,-0.218482397343386,370.456408163072,-0.350647152558713,0.217351337371073,0.374932772599558,-0.023546375187489,-0.517020256203944,2297120543.23538,0.757329412803593,0.349190509141423,27.580637667381,0.804426721509437,0.0330490697566736,4.85286722384768,0.283648161798431,-0.409710431223347,0.294864289994988,0.553212344024039,16.04251331,2.375633803,338.093525,0.412830193,1.55e+09,35.20068873,4.937602927,0.252438367,1.1302204584626,1.18455750669613,1.32776414534539,12,5,0.932650625890248,100,"very high",0.227957876238459,0.161960141211129
"309","NRCS34","SHI-0034","No","No",34,"PP113","MN","MN1","MN1_10","10","J Johnson Plot 19","42509","post-harvest",45.68475,-95.8038,0,15,"cropland.annual","None","None | None | None","Sorghum-Sudan | Sorghum-Sudan | Sorghum-Sudan",3,"0",2013-05-20,1970-01-01,1970-01-01,2013-05-20,2013-10-01,1970-01-01,1970-01-01,2014-06-01,2014-10-01,1970-01-01,1970-01-01,2015-06-01,2015-10-01,1970-01-01,1970-01-01,2016-05-19,0,34.5205479452055,34.5205479452055,"Sorghum-Sudan","Sorghum-Sudan","No Till/ Direct Seed","0",2000,"Planter",0,"0",0,"0",0,0,0,0,"None",0,0,"None",0,"0",0,"above ground",10385.8267716535,"kg/ha",27.65380369768,"silt loam",21.90770318,51.11797408,0.901815020981484,0.338124510747864,95.7243791,0.790256735944415,41.86257436,1.71527805602103,99.96406372,-0.209188205604889,20.8383588,1.62281681224891,69.61619352,1.76148253720825,98.3944338,2.27637166581742,0,12.61630909,100,122.0777437,100,2875.843255,0.611868836,32.71566466,0.309723368,100,143,2.36354903516305,23156.8262543048,1.95171504189212,34.5205479452055,1,3,"Dfb",-2.27637166581742,0,0,0,0,0,1,0,0.0439999618622658,57.4675324675325,"medium",1.69257585220626,3.15260200425055,0.0227022038147771,1.45082030193883,488.543344199673,0.31066223526942,1.76917210821797,0.35487135123427,-0.146355295969059,1.77203469463959,1480118838.93185,0.179680347252525,0.95920166793551,13.1148141345614,-0.168944931991095,-0.0863422930368973,3.97444013323279,-0.122845912567992,0.397146863114697,0.233779157792762,-0.059022352366833,26.97432274,6.044101094,896.459088,0.754018034,5.7e+09,27.30261261,3.820259353,0.271771412,-1.19977248667568,-0.73654029538897,0.42000702556844,6,2,-0.438377032215975,26.6791044776119,"low",0.164088344890376,0.00508378661528419
